,Unnamed: 0,sentence_id,screening,label,text,translation
4034,4034,2705,-3,0,"And, you know, yes, have we had some fights between me and the Republicans when -- when they fought back against us reining in the excesses of Wall Street?","Und, wissen Sie, ja, wir hatten einige Auseinandersetzungen zwischen mir und den Republikanern, als sie sich dagegen wehrten, dass wir die Exzesse der Wall Street eindämmen?"
4035,4035,21686,-3,0,"I doubt if they'll give me the chance, but I will drop everything and go work on it.","Ich bezweifle, dass sie mir die Chance geben werden, aber ich werde alles stehen und liegen lassen und daran arbeiten."
4036,4036,28324,-3,0,We need to have accountability.,Wir brauchen eine Rechenschaftspflicht.
4037,4037,12888,-3,0,"First, with regard to Poland, when I talked to Mr. Gomulka, the present leader of Poland, for six hours in Warsaw last year, I learned something about their problems and particularly his.","Erstens: Was Polen betrifft, so habe ich letztes Jahr in Warschau sechs Stunden lang mit Herrn Gomulka, dem derzeitigen polnischen Regierungschef, gesprochen und dabei einiges über die Probleme des Landes und insbesondere über seine Probleme erfahren."
4038,4038,8157,-3,0,We cannot turn the job over to anyone else.,Wir können die Aufgabe nicht an jemand anderen abgeben.
4039,4039,24776,-3,0,"Talk is cheap; words are plentiful, deeds are precious.","Reden ist billig; Worte sind reichlich vorhanden, Taten sind kostbar."
4040,4040,16442,-3,0,"First of all, to channel research and development funds into areas that will provide uh large numbers of jobs.","Erstens müssen die Mittel für Forschung und Entwicklung in Bereiche gelenkt werden, die eine große Zahl von Arbeitsplätzen bieten."
4041,4041,24242,-3,0,Give me a chance to do that.,"Geben Sie mir eine Chance, das zu tun."
4042,4042,7694,-3,0,"Thirdly, I don't believe that the government contracts division is operated with vigor.","Drittens glaube ich nicht, dass die Abteilung für Regierungsaufträge mit Nachdruck betrieben wird."
4043,4043,4157,-3,0,This is a mischaracterization of my position.,Dies ist eine falsche Darstellung meiner Position.
4044,4044,19937,-3,0,"I won't, I never repeat what I've talked to the President about.","Das werde ich nicht tun, ich wiederhole nie, worüber ich mit dem Präsidenten gesprochen habe."
4045,4045,9862,-3,0,"But first of all, this is a nation of immigrants.",Aber zunächst einmal ist dies eine Nation von Einwanderern.
4046,4046,28991,-3,0,There was a chance to get this done.,"Es gab eine Chance, dies zu erreichen."
4047,4047,722,-3,0,"The armed forces, the conventional forces of the United States have never been more ready.","Die Streitkräfte, die konventionellen Streitkräfte der Vereinigten Staaten waren noch nie so bereit wie heute."
4048,4048,21226,-3,0,Mine is I want to empower people in their own lives.,"Mein Ziel ist es, die Menschen in ihrem eigenen Leben zu stärken."
4049,4049,25399,-3,0,And that's been the tragic story of the arms race.,Und das ist die tragische Geschichte des Wettrüstens.
4050,4050,12903,-3,0,I would say that the issue will stay with us as a campaign issue just as long as Senator Kennedy persists in what I think is a fundamental error.,"Ich würde sagen, das Thema wird uns als Wahlkampfthema so lange begleiten, wie Senator Kennedy auf einem meiner Meinung nach grundlegenden Fehler beharrt."
4051,4051,11873,-3,0,"And to make sure our society is as hopeful as it possibly can be, every single child in America must be educated.","Und um sicherzustellen, dass unsere Gesellschaft so hoffnungsvoll ist, wie sie nur sein kann, muss jedes einzelne Kind in Amerika eine Ausbildung erhalten."
4052,4052,13341,-3,0,I don't know what other weapons the Vice President is talking about.,"Ich weiß nicht, von welchen anderen Waffen der Vizepräsident spricht."
4053,4053,3777,-3,0,"We can't I think adjust spending around to take care of the very much needed programs, including taking care of our veterans but I also want to say again a healthy economy with low taxes would not raising anyone's taxes is probably the best recipe for eventually having our economy recover.","Wir können, denke ich, die Ausgaben nicht so anpassen, dass wir uns um die dringend benötigten Programme kümmern, einschließlich der Versorgung unserer Veteranen, aber ich möchte auch noch einmal sagen, dass eine gesunde Wirtschaft mit niedrigen Steuern und ohne Steuererhöhungen wahrscheinlich das beste Rezept ist, damit sich unsere Wirtschaft irgendwann erholt."
4054,4054,10094,-3,0,It took them a long time to say this was a terrorist act by a terrorist group.,"Es hat lange gedauert, bis sie gesagt haben, dass es sich um einen terroristischen Akt einer terroristischen Gruppe handelt."
4055,4055,6665,-3,0,I don't want American workers subsidizing the loss of their own job.,"Ich will nicht, dass amerikanische Arbeitnehmer den Verlust ihres eigenen Arbeitsplatzes subventionieren."
4056,4056,21872,-3,0,The facts are you now have a government that comes at you.,"Tatsache ist, dass Sie jetzt eine Regierung haben, die auf Sie zukommt."
4057,4057,29599,-3,0,It's not a lot of money relative to what I had.,"Im Vergleich zu dem, was ich hatte, ist das nicht viel Geld."
4058,4058,21719,-3,0,"I am for the right, as the governor says- -I'm a sportsman and I don't think you ought to eliminate all kinds of weapons.","Ich bin für das Recht, wie der Gouverneur sagt - ich bin ein Sportler und ich denke nicht, dass man alle Arten von Waffen abschaffen sollte."
4059,4059,12553,-3,0,It can and will grow even more in the next four.,Sie kann und wird in den nächsten vier Jahren noch weiter wachsen.
4060,4060,28571,-3,0,They're aimed at the real problem.,Sie zielen auf das eigentliche Problem ab.
4061,4061,25077,-3,0,"I will keep us strong, but you'll not do that unless you command that budget and make certain we get the strength that we need.","Ich werde dafür sorgen, dass wir stark bleiben, aber das werden Sie nur tun, wenn Sie über das Budget verfügen und sicherstellen, dass wir die nötige Stärke erhalten."
4062,4062,19296,-3,0,"I want to increase spending 14 percent, that's how simple it is.","Ich möchte die Ausgaben um 14 Prozent erhöhen, so einfach ist das."
4063,4063,16722,-3,0,"There ought to be a full-time uh - atomic energy specialist, independent of the power company in the control room, full time, twenty-four hours a day, to shut down a plant if an abnormality develops.","In der Leitwarte sollte rund um die Uhr ein vom Energieversorgungsunternehmen unabhängiger Vollzeit-Atomenergiespezialist sitzen, der ein Kraftwerk im Falle einer Anomalie abschalten kann."
4064,4064,19766,-3,0,"And it is unfortunate, it is a difficult area, no doubt about it.","Und es ist bedauerlich, es ist ein schwieriges Gebiet, kein Zweifel."
4065,4065,34335,-3,0,We have to use them to negotiate our trade deals.,"Wir müssen sie nutzen, um unsere Handelsabkommen auszuhandeln."
4066,4066,26533,-3,0,I think that would help.,"Ich glaube, das würde helfen."
4067,4067,18273,-3,0,"I will bring fresh credibility, a new start, and we will get the job done right.","Ich werde neue Glaubwürdigkeit und einen Neuanfang mitbringen, und wir werden die Arbeit richtig machen."
4068,4068,15430,-3,0,"But, I've learned in this last three and a half years that when an issue is extremely difficult, when the call is very close, the chances are the experts will be divided almost 50-50.","Aber ich habe in den letzten dreieinhalb Jahren gelernt, dass bei einem extrem schwierigen Thema, wenn die Entscheidung sehr knapp ausfällt, die Chancen stehen, dass die Experten fast 50:50 geteilt sind."
4069,4069,22953,-3,0,"Thank you very much, Ann.","Vielen Dank, Ann."
4070,4070,19733,-3,0,I want to be very serious.,Ich möchte sehr ernst sein.
4071,4071,27342,-3,0,"I can run this more efficiently than the federal government and states, by the way, are proving it.","Ich kann das effizienter regeln als die Bundesregierung, und die Staaten beweisen das übrigens auch."
4072,4072,2626,-3,0,Let me just say one final example.,Lassen Sie mich nur noch ein letztes Beispiel nennen.
4073,4073,15878,-3,0,I think the vast majority of Americans believe in them.,"Ich denke, die große Mehrheit der Amerikaner glaubt an sie."
4074,4074,11302,-3,0,And I will do everything that's required to prevent it.,"Und ich werde alles tun, was nötig ist, um das zu verhindern."
4075,4075,22856,-3,0,It's naive and dangerous to say that.,"Es ist naiv und gefährlich, das zu sagen."
4076,4076,17721,-3,0,There's no way of glossing around that.,Das lässt sich nicht beschönigen.
4077,4077,23558,-3,0,Let me make sure you understand my decision.,"Ich möchte sicherstellen, dass Sie meine Entscheidung verstehen."
4078,4078,25245,-3,0,I don't admire Fidel Castro at all.,Ich bewundere Fidel Castro überhaupt nicht.
4079,4079,15043,-3,0,To involve them in the administration of government and the feeling that they belong to the societal structure that makes decisions in the judiciary and in the executive branch is a very important commitment which I am trying to realize and will continue to do so in the future.,"Sie in die Verwaltung einzubeziehen und ihnen das Gefühl zu vermitteln, dass sie zu den gesellschaftlichen Strukturen gehören, die in der Judikative und in der Exekutive Entscheidungen treffen, ist eine sehr wichtige Verpflichtung, die ich zu erfüllen versuche und auch in Zukunft erfüllen werde."
4080,4080,11706,-3,0,I would very much like to get our troops out of there.,Ich würde unsere Truppen sehr gerne von dort wegbringen.
4081,4081,226,-3,0,Let me say this about AIDS.,Zu AIDS möchte ich Folgendes sagen.
4082,4082,2305,-3,0,"You need transparency, you need to have leverage limits for...","Sie brauchen Transparenz, Sie brauchen Grenzen für die Hebelwirkung..."
4083,4083,16831,-3,0,"And when those rich corporations don't pay that tax, the average American taxpayer pays it for 'em.","Und wenn diese reichen Unternehmen diese Steuer nicht zahlen, zahlt der durchschnittliche amerikanische Steuerzahler sie für sie."
4084,4084,7665,-3,0,"I do it because it's the responsibility of leadership, I do it because we have to solve this problem together.","Ich tue es, weil es die Verantwortung der Führung ist, ich tue es, weil wir dieses Problem gemeinsam lösen müssen."
4085,4085,14647,-3,0,And I think that pattern is a dangerous thing to suggest would work for the Oval Office.,"Und ich denke, es ist gefährlich, dieses Muster für das Oval Office vorzuschlagen."
4086,4086,23684,-3,0,"They're trying to say, ""Did you make a mistake going into Iraq?""","Sie versuchen zu sagen: ""Habt ihr einen Fehler gemacht, in den Irak zu gehen?"""
4087,4087,6110,-3,0,"If you don't have health insurance or you want to buy into a group plan, you will be able to buy into the plan that I just described.","Wenn Sie nicht krankenversichert sind oder sich in eine Gruppenversicherung einkaufen wollen, können Sie sich in den Plan einkaufen, den ich gerade beschrieben habe."
4088,4088,33368,-3,0,I think I should respond to that.,"Ich denke, ich sollte darauf antworten."
4089,4089,28396,-3,0,Because the tax code is unfair for people at the bottom end of the economic ladder.,Weil das Steuerrecht für Menschen am unteren Ende der wirtschaftlichen Leiter ungerecht ist.
4090,4090,16902,-3,0,We will make some gains in the United States Senate.,Wir werden im Senat der Vereinigten Staaten einige Gewinne erzielen.
4091,4091,7018,-3,0,And we'll make whatever adjustment is necessary.,Und wir werden die notwendigen Anpassungen vornehmen.
4092,4092,7924,-3,0,"I would not meet Mr. Khrushchev unless there were some agreements at the secondary level - foreign ministers or ambassadors - which would indicate that the meeting would have some hope of success, or a useful exchange of ideas.","Ich würde mich nicht mit Herrn Chruschtschow treffen, wenn es nicht einige Vereinbarungen auf der sekundären Ebene - Außenminister oder Botschafter - gäbe, die darauf hindeuten würden, dass das Treffen eine gewisse Aussicht auf Erfolg oder einen nützlichen Gedankenaustausch haben würde."
